t,Thrust,Side_Force,Moment,power,ypos,theta
5.606694560669456,0.27302577116634674,1.5051169218920049,0.5299936258305947,0.14662538557687682,-0.0,10.82286719868407
5.634588563458856,0.2765334599626226,1.5375377101487862,0.5522232352534342,0.15013825950963325,-0.0,11.261228850939553
5.662482566248257,0.2713705181277299,1.5105470422585392,0.5268323840686997,0.14062020608576872,-0.0,11.69180790326324
5.690376569037657,0.2816798232834305,1.4773743056997484,0.4898397736157695,0.12822471879270345,-0.0,12.114306783822832
5.718270571827057,0.2913414607762854,1.4826147793396323,0.49042278052663746,0.12576405673735583,-0.0,12.528433504967396
5.746164574616458,0.29625932704105806,1.5081295032935442,0.5083107311051052,0.12755256582037877,-0.0,12.933901865019058
5.7740585774058575,0.29932894645922703,1.5078660553410834,0.5094802947494743,0.12495257756389899,-0.0,13.330431646066177
5.801952580195258,0.30370612792157864,1.4830803678841333,0.4903453947283293,0.11739173733184319,-0.0,13.717748807621003
5.829846582984659,0.30767092368864013,1.4526303664163722,0.4619823378344995,0.10782298661689176,-0.0,14.095585676008238
5.857740585774058,0.3109877763113771,1.4369683319022264,0.44840127852670664,0.10188417118094667,-0.0,14.463681129353414
5.885634588563459,0.31579092926818875,1.4423766897495989,0.45458340359582483,0.1004101869793444,-0.0,14.821780778043465
5.9135285913528595,0.32346249247202674,1.4500455040554,0.4641839468923621,0.09952047356749866,-0.0,15.169637140534574
5.941422594142259,0.32882962368575247,1.438419616258815,0.4594954718481613,0.0954672727313448,-0.0,15.507009814385842
5.96931659693166,0.3289838023881681,1.4080895493186754,0.43254122757977,0.08693580542663439,-0.0,15.833665642400748
5.99721059972106,0.3276260992493119,1.370457315763094,0.4028265721624907,0.07817761555199643,-0.0,16.14937887376129
6.02510460251046,0.3343032444671084,1.3767812729902142,0.4144276446682858,0.07750736445565712,-0.0,16.453931320043665
6.052998605299861,0.3386724050800459,1.3753859076385608,0.4160393750532369,0.07482195667040756,-0.0,16.74711250600766
6.080892608089261,0.34723262359442647,1.3854168051807083,0.4287388254578658,0.07397457197972494,-0.0,17.028719815055386
6.108786610878661,0.35488432264041786,1.3865648281879466,0.4356327224863771,0.07193045163207933,-0.0,17.298558629258963
6.136680613668061,0.3532605789333447,1.363697581164296,0.41409935830710853,0.06525391316873907,-0.0,17.5564424638604
6.164574616457462,0.35846559304197484,1.3543218459262885,0.41200235417098496,0.06177339314616794,-0.0,17.802193096150614
6.192468619246862,0.3532546552077081,1.321888515737822,0.3844264804286612,0.054659747793141485,-0.0,18.035640688638527
6.220362622036262,0.36092578736370684,1.3316943719500252,0.4000049966252022,0.0537356832405662,-0.0,18.256623906425354
6.248256624825663,0.3608881285422381,1.321845602601228,0.3945712250488472,0.04987263536802493,-0.0,18.46499002870249
6.2761506276150625,0.3645386514859482,1.3293996369553112,0.4055632515230782,0.048006197502489696,-0.0,18.660595054296486
6.304044630404463,0.36730118060905875,1.3324569706006761,0.41234852488021323,0.04546536429352241,-0.0,18.84330380118779
6.331938633193864,0.37111742620047644,1.32783082316602,0.41527905127888964,0.04238907243160784,-0.0,19.012989999934597
6.359832635983263,0.3743854269295947,1.3160918988863428,0.41056148359777417,0.038517777531704704,-0.0,19.16953638093724
6.387726638772664,0.38436439781605236,1.317264739864699,0.4202145563866507,0.03592670274827911,-0.0,19.312834755482935
6.4156206415620645,0.3907918749351564,1.3100913141879544,0.42128720520795293,0.03248789187916728,-0.0,19.442786090514552
6.443514644351464,0.39598264870018945,1.3020319616288465,0.42223768483434343,0.029000202454418426,-0.0,19.559300577072108
6.471408647140865,0.3863630379247751,1.2514038803659442,0.382736836556503,0.023041179489888635,-0.0,19.66229769235948
6.499302649930265,0.3906254808901152,1.2464161623698076,0.3861585273312944,0.019956064593525738,-0.0,19.75170625539338
6.527196652719665,0.3943295773899508,1.2358269597308285,0.3888778580184564,0.01676842619665927,-0.0,19.827464476196376
6.5550906555090656,0.3974133197395093,1.2295035389491376,0.3917468721193097,0.013527740804899345,-0.0,19.88951999849974
